"","ds","yhat","yhat_lower","yhat_upper"
"1",2019-05-15 00:00:00,1.566193200025,-0.871972195552641,4.05857723301246
"2",2019-05-15 01:00:00,1.14630956608475,-1.35429916841567,3.48187984405136
"3",2019-05-15 02:00:00,0.908380071638554,-1.62896197231157,3.38442972267971
"4",2019-05-15 03:00:00,0.775109947878327,-1.70864207071465,3.15392539803941
"5",2019-05-15 04:00:00,0.606555774213152,-1.79440791724789,3.18962892745216
"6",2019-05-15 05:00:00,0.393448427669427,-1.98664128402757,2.91046312170382
"7",2019-05-15 06:00:00,0.33785700517637,-2.03267567460291,2.77641673382915
"8",2019-05-15 07:00:00,0.709864048894169,-1.77072762894832,3.45911715628325
"9",2019-05-15 08:00:00,1.58813253857923,-0.798864575326592,4.13201921752499
"10",2019-05-15 09:00:00,2.72374556829568,0.294665729887034,5.19296315169202
"11",2019-05-15 10:00:00,3.67273635671,1.20194340400838,6.1998875606299
"12",2019-05-15 11:00:00,4.10237824283328,1.64894763767773,6.50252995253981
"13",2019-05-15 12:00:00,4.01454945430644,1.37112301128712,6.54907498387266
"14",2019-05-15 13:00:00,3.70092639812237,1.13202146760405,5.99216982373556
"15",2019-05-15 14:00:00,3.4832550982064,1.13009941131545,5.99765159325392
"16",2019-05-15 15:00:00,3.47404605532744,1.10891381585333,5.97794991119182
"17",2019-05-15 16:00:00,3.55322293600159,1.04159465983124,6.05747828996757
"18",2019-05-15 17:00:00,3.54344857768583,1.09719048076971,6.08523177300168
"19",2019-05-15 18:00:00,3.39072101136854,0.997237331518363,5.83504753777333
"20",2019-05-15 19:00:00,3.18027197574517,0.508619790102931,5.63952742459731
"21",2019-05-15 20:00:00,3.00175146574515,0.513853546460753,5.49961082661427
"22",2019-05-15 21:00:00,2.82896941945706,0.476164308107161,5.33692177514325
"23",2019-05-15 22:00:00,2.54877765601678,-0.0517474813091735,5.15352392515734
"24",2019-05-15 23:00:00,2.10305267383277,-0.320763429113981,4.62293173297948
"25",2019-05-16 00:00:00,1.58133733222252,-0.897390807281605,4.20852822021332
"26",2019-05-16 01:00:00,1.1534209036232,-1.52145250964298,3.77769943695829
"27",2019-05-16 02:00:00,0.90639884961225,-1.46711327035396,3.46851973321434
"28",2019-05-16 03:00:00,0.763133943600362,-1.66318890065555,3.3731232122757
"29",2019-05-16 04:00:00,0.583851486766686,-2.13876919502081,3.23048792869661
"30",2019-05-16 05:00:00,0.359459850336582,-2.05740050093422,2.86004594835317
"31",2019-05-16 06:00:00,0.292211890842042,-2.39385791499636,2.91399876288152
"32",2019-05-16 07:00:00,0.652377601461996,-1.95764604344725,2.93167892515606
"33",2019-05-16 08:00:00,1.5188084972346,-0.918325890960481,3.79026986792434
"34",2019-05-16 09:00:00,2.64277468562863,0.167751583589703,5.2887987542686
"35",2019-05-16 10:00:00,3.58049230658638,1.02853373330912,6.03787368944633
"36",2019-05-16 11:00:00,3.99941102596682,1.45052477425022,6.5791080644814
"37",2019-05-16 12:00:00,3.90157640346373,1.47897021042607,6.17855806475174
"38",2019-05-16 13:00:00,3.57882091566019,1.12999861564808,5.95039775544282
"39",2019-05-16 14:00:00,3.35303328764783,0.929609083861416,5.71084570558368
"40",2019-05-16 15:00:00,3.33685143655952,0.823632588698738,5.85061926220559
"41",2019-05-16 16:00:00,3.41030945788011,0.947669755391621,5.80009558865066
"42",2019-05-16 17:00:00,3.39616216415539,0.738237874024678,6.04217796018927
"43",2019-05-16 18:00:00,3.24047989597248,0.727601583639298,5.59978551067896
"44",2019-05-16 19:00:00,3.02854609441964,0.55811111336544,5.73322940442964
"45",2019-05-16 20:00:00,2.8500411903819,0.462663461142541,5.43265775982312
"46",2019-05-16 21:00:00,2.67878392260819,0.057295550912523,5.08734405112912
"47",2019-05-16 22:00:00,2.40161320150638,-0.102705489586447,4.91854952948091
"48",2019-05-16 23:00:00,1.96037112887584,-0.526396372869707,4.43432484454853
"49",2019-05-17 00:00:00,1.44454519328067,-1.13620004302409,3.90683232151763
"50",2019-05-17 01:00:00,1.0238491212082,-1.50166338176642,3.46238414062042
"51",2019-05-17 02:00:00,0.785283726441344,-1.63834232104652,3.26369458908589
"52",2019-05-17 03:00:00,0.651599366239004,-1.92202525142257,3.03163211386787
"53",2019-05-17 04:00:00,0.482892733128422,-2.0955236430909,2.90404778127646
"54",2019-05-17 05:00:00,0.269929194512507,-2.15788477220756,2.84227057564036
"55",2019-05-17 06:00:00,0.214806202898117,-2.25428717166043,2.7332738631729
"56",2019-05-17 07:00:00,0.587628113531082,-1.95021868283679,3.0870623862708
"57",2019-05-17 08:00:00,1.46707287854738,-0.898671716159797,4.20460734207986
"58",2019-05-17 09:00:00,2.6042315389456,-0.0962310454384418,5.01883619527073
"59",2019-05-17 10:00:00,3.55513816545331,1.03956348318039,5.94490347900951
"60",2019-05-17 11:00:00,3.98705990082665,1.60029716464566,6.48739150346807
"61",2019-05-17 12:00:00,3.90186188949001,1.41138948919589,6.47059653860553
"62",2019-05-17 13:00:00,3.5912008416744,1.20853871715257,6.15861521946737
"63",2019-05-17 14:00:00,3.3767968521675,0.756892855984113,5.83295315314495
"64",2019-05-17 15:00:00,3.37112874332747,0.909223639860613,5.99035750510458
"65",2019-05-17 16:00:00,3.45408333177753,0.947816042002986,5.86485429750115
"66",2019-05-17 17:00:00,3.44828209748821,0.905386222629582,5.98378612875113
"67",2019-05-17 18:00:00,3.29967794668725,0.76737095855335,5.70562325206628
"68",2019-05-17 19:00:00,3.09345453151315,0.647541717166762,5.56020659845508
