"","ds","yhat","yhat_lower","yhat_upper"
"69",2019-05-17 20:00:00,2.20761990646034,0.277794614120438,4.09731796702547
"70",2019-05-17 21:00:00,2.03724345450323,0.177248490122095,3.92615587801935
"71",2019-05-17 22:00:00,1.93901464254175,0.112054357688348,3.77701780555005
"72",2019-05-17 23:00:00,1.85325616393666,-0.105192846642532,3.71671121123028
"73",2019-05-18 00:00:00,1.6973232520229,-0.110015667130565,3.59922576698403
"74",2019-05-18 01:00:00,1.46113562736603,-0.399635161303251,3.31288251088275
"75",2019-05-18 02:00:00,1.22109843501979,-0.682313528942265,2.98530399738972
"76",2019-05-18 03:00:00,1.06215223245999,-0.6900621113196,2.90331790582456
"77",2019-05-18 04:00:00,0.995310113701248,-0.847499839774528,2.8337884329322
"78",2019-05-18 05:00:00,0.961678326912469,-0.856759674821183,2.83109862845239
"79",2019-05-18 06:00:00,0.919865144614817,-0.882099825665608,2.83098537156602
"80",2019-05-18 07:00:00,0.920186008055459,-0.836387336227531,2.70137432644145
"81",2019-05-18 08:00:00,1.07584603163974,-0.84457352375503,2.88178724376427
"82",2019-05-18 09:00:00,1.44600903046543,-0.499053380322049,3.39686207967052
"83",2019-05-18 10:00:00,1.94358314840858,0.0396068132811183,3.78778654272985
"84",2019-05-18 11:00:00,2.36900513242277,0.516196734710806,4.23271607883597
"85",2019-05-18 12:00:00,2.55491910405055,0.781863096005889,4.27180532804734
"86",2019-05-18 13:00:00,2.49657139949586,0.643680407505666,4.34151579620206
"87",2019-05-18 14:00:00,2.34847575625459,0.443949869541616,4.06624412775591
"88",2019-05-18 15:00:00,2.2881622094263,0.486079757446335,4.24447392227391
"89",2019-05-18 16:00:00,2.36937658094056,0.449200094414305,4.10821431155527
"90",2019-05-18 17:00:00,2.49410511567065,0.634591966662998,4.36570757975984
"91",2019-05-18 18:00:00,2.51954814121419,0.69108113426643,4.36676487899611
"92",2019-05-18 19:00:00,2.39222002888926,0.499410496221311,4.21918099400947
"93",2019-05-18 20:00:00,2.18423905419991,0.222184423296201,3.91472011953932
"94",2019-05-18 21:00:00,2.0082855881098,0.112640405252879,3.78286113629261
"95",2019-05-18 22:00:00,1.90484678401244,-0.00277376159103442,3.88068504701654
"96",2019-05-18 23:00:00,1.81432700158565,-0.063999893394742,3.5120872411985
"97",2019-05-19 00:00:00,1.654158479875,-0.142696079350909,3.55361988851881
"98",2019-05-19 01:00:00,1.41433219956382,-0.376050993847627,3.38864657647445
"99",2019-05-19 02:00:00,1.17131780169319,-0.608100576123703,3.01446289767618
"100",2019-05-19 03:00:00,1.01011263664403,-0.776184572441665,2.73660765387501
"101",2019-05-19 04:00:00,0.941778042110279,-0.923434201719112,2.77989774243072
"102",2019-05-19 05:00:00,0.907459218143835,-0.814766858267892,2.72199778666819
"103",2019-05-19 06:00:00,0.865793468800886,-0.936528214169655,2.7725943583379
"104",2019-05-19 07:00:00,0.867114840715308,-0.952671778977961,2.74687342734789
"105",2019-05-19 08:00:00,1.02463625152834,-0.785189738957598,2.89498461275814
"106",2019-05-19 09:00:00,1.39751827687452,-0.40851028860531,3.18629686148442
"107",2019-05-19 10:00:00,1.89865467719426,-0.0611031298997896,3.69054695285444
"108",2019-05-19 11:00:00,2.3284567122669,0.553442112789292,4.11836713749418
"109",2019-05-19 12:00:00,2.51953209433484,0.613897038341171,4.30852953965424
"110",2019-05-19 13:00:00,2.46708015052634,0.632834644161758,4.32772345629646
"111",2019-05-19 14:00:00,2.32555746844445,0.544219603966149,4.21979722063685
"112",2019-05-19 15:00:00,2.27242738358101,0.352793383138574,4.09933278431524
"113",2019-05-19 16:00:00,2.36136018502245,0.495346543905305,4.26944344267516
"114",2019-05-19 17:00:00,2.49425858502459,0.676160562223255,4.26929612819446
"115",2019-05-19 18:00:00,2.52823231952121,0.739345968552977,4.25564912072881
"116",2019-05-19 19:00:00,2.40969914600528,0.418084401284713,4.29096252465222
"117",2019-05-19 20:00:00,2.21067582449097,0.422921420345406,3.91375649907456
"118",2019-05-19 21:00:00,2.04373749947978,0.094206792297999,3.86242185309362
"119",2019-05-19 22:00:00,1.949263633292,0.174624298325868,3.72248850084727
"120",2019-05-19 23:00:00,1.8675497168838,-0.11268117651512,3.65042708188975
"121",2019-05-20 00:00:00,1.71591925458954,-0.121495617395141,3.62958959441912
"122",2019-05-20 01:00:00,1.48425594668235,-0.213164979791085,3.3811602364516
"123",2019-05-20 02:00:00,1.24892492075946,-0.718493130929826,3.11398820796384
"124",2019-05-20 03:00:00,1.09482306946348,-0.8525036529315,2.91929517169239
